cidades,id,uf
Santa Isabel,3793,SP
Santa Lúcia,3794,SP
Santa Maria da Serra,3795,SP
Santa Mercedes,3796,SP
Santa Rita do Passa Quatro,3797,SP
Santa Rita d Oeste,3798,SP
Santa Rosa de Viterbo,3799,SP
Santa Salete,3800,SP
Santana da Ponte Pensa,3801,SP
Santana de Parnaíba,3802,SP
Santo Anastácio,3803,SP
Santo André,3804,SP
Santo Antônio da Alegria,3805,SP
Santo Antônio de Posse,3806,SP
Santo Antônio do Aracanguá,3807,SP
Santo Antônio do Jardim,3808,SP
Santo Antônio do Pinhal,3809,SP
Santo Expedito,3810,SP
Santópolis do Aguapeí,3811,SP
Santos,3812,SP
São Bento do Sapucaí,3813,SP
São Bernardo do Campo,3814,SP
São Caetano do Sul,3815,SP
São Carlos,3816,SP
São Francisco,3817,SP
São João da Boa Vista,3818,SP
São João das Duas Pontes,3819,SP
São João de Iracema,3820,SP
São João do Pau d Alho,3821,SP
São Joaquim da Barra,3822,SP
São José da Bela Vista,3823,SP
São José do Barreiro,3824,SP
São José do Rio Pardo,3825,SP
São José do Rio Preto,3826,SP
São José dos Campos,3827,SP
São Lourenço da Serra,3828,SP
São Luiz do Paraitinga,3829,SP
São Manuel,3830,SP
São Miguel Arcanjo,3831,SP
São Paulo,3832,SP
São Pedro,3833,SP
São Pedro do Turvo,3834,SP
São Roque,3835,SP
São Sebastião,3836,SP
São Sebastião da Grama,3837,SP
São Simão,3838,SP
São Vicente,3839,SP
Sarapuí,3840,SP
Sarutaiá,3841,SP
Sebastianópolis do Sul,3842,SP
Serra Azul,3843,SP
Serra Negra,3844,SP
Serrana,3845,SP
Sertãozinho,3846,SP
Sete Barras,3847,SP
Severínia,3848,SP
Silveiras,3849,SP
Socorro,3850,SP
Sorocaba,3851,SP
Sud Mennucci,3852,SP
Sumaré,3853,SP
Suzanápolis,3854,SP
Suzano,3855,SP
Tabapuã,3856,SP
Tabatinga,3857,SP
Taboão da Serra,3858,SP
Taciba,3859,SP
Taguaí,3860,SP
Taiaçu,3861,SP
Taiúva,3862,SP
Tambaú,3863,SP
Tanabi,3864,SP
Tapiraí,3865,SP
Tapiratiba,3866,SP
Taquaral,3867,SP
Taquaritinga,3868,SP
Taquarituba,3869,SP
Taquarivaí,3870,SP
Tarabai,3871,SP
Tarumã,3872,SP
Tatuí,3873,SP
Taubaté,3874,SP
Tejupá,3875,SP
Teodoro Sampaio,3876,SP
Terra Roxa,3877,SP
Tietê,3878,SP
Timburi,3879,SP
Torre de Pedra,3880,SP
Torrinha,3881,SP
Trabiju,3882,SP
Tremembé,3883,SP
Três Fronteiras,3884,SP
Tuiuti,3885,SP
Tupã,3886,SP
Tupi Paulista,3887,SP
Turiúba,3888,SP
Turmalina,3889,SP
Ubarana,3890,SP
Ubatuba,3891,SP
Ubirajara,3892,SP
Uchoa,3893,SP
União Paulista,3894,SP
Urânia,3895,SP
Uru,3896,SP
Urupês,3897,SP
Valentim Gentil,3898,SP
Valinhos,3899,SP
Valparaíso,3900,SP
Vargem,3901,SP
Vargem Grande do Sul,3902,SP
Vargem Grande Paulista,3903,SP
Várzea Paulista,3904,SP
Vera Cruz,3905,SP
Vinhedo,3906,SP
Viradouro,3907,SP
Vista Alegre do Alto,3908,SP
Vitória Brasil,3909,SP
Votorantim,3910,SP
Votuporanga,3911,SP
Zacarias,3912,SP
Abatiá,3913,PR
Adrianópolis,3914,PR
Agudos do Sul,3915,PR
Almirante Tamandaré,3916,PR
Altamira do Paraná,3917,PR
Alto Paraíso,3918,PR
Alto Paraná,3919,PR
Alto Piquiri,3920,PR
Altônia,3921,PR
Alvorada do Sul,3922,PR
Amaporã,3923,PR
Ampére,3924,PR
Anahy,3925,PR
Andirá,3926,PR
Ângulo,3927,PR
Antonina,3928,PR
Antônio Olinto,3929,PR
Apucarana,3930,PR
Arapongas,3931,PR
Arapoti,3932,PR
Arapuã,3933,PR
Araruna,3934,PR
Araucária,3935,PR
Ariranha do Ivaí,3936,PR
Assaí,3937,PR
Assis Chateaubriand,3938,PR
Astorga,3939,PR
Atalaia,3940,PR
Balsa Nova,3941,PR
Bandeirantes,3942,PR
Barbosa Ferraz,3943,PR
Barra do Jacaré,3944,PR
Barracão,3945,PR
Bela Vista da Caroba,3946,PR
Bela Vista do Paraíso,3947,PR
Bituruna,3948,PR
Boa Esperança,3949,PR
Boa Esperança do Iguaçu,3950,PR
Boa Ventura de São Roque,3951,PR
Boa Vista da Aparecida,3952,PR
Bocaiúva do Sul,3953,PR
Bom Jesus do Sul,3954,PR
Bom Sucesso,3955,PR
Bom Sucesso do Sul,3956,PR
Borrazópolis,3957,PR
Braganey,3958,PR
Brasilândia do Sul,3959,PR
Cafeara,3960,PR
Cafelândia,3961,PR
Cafezal do Sul,3962,PR
Califórnia,3963,PR
Cambará,3964,PR
Cambé,3965,PR
Cambira,3966,PR
Campina da Lagoa,3967,PR
Campina do Simão,3968,PR
Campina Grande do Sul,3969,PR
Campo Bonito,3970,PR
Campo do Tenente,3971,PR
Campo Largo,3972,PR
Campo Magro,3973,PR
Campo Mourão,3974,PR
Cândido de Abreu,3975,PR
Candói,3976,PR
Cantagalo,3977,PR
Capanema,3978,PR
Capitão Leônidas Marques,3979,PR
Carambeí,3980,PR
Carlópolis,3981,PR
Cascavel,3982,PR
Castro,3983,PR
Catanduvas,3984,PR
Centenário do Sul,3985,PR
Cerro Azul,3986,PR
Céu Azul,3987,PR
Chopinzinho,3988,PR
Cianorte,3989,PR
Cidade Gaúcha,3990,PR
Clevelândia,3991,PR
Colombo,3992,PR
Colorado,3993,PR
Congonhinhas,3994,PR
Conselheiro Mairinck,3995,PR
Contenda,3996,PR
Corbélia,3997,PR
Cornélio Procópio,3998,PR
Coronel Domingos Soares,3999,PR
Coronel Vivida,4000,PR
Corumbataí do Sul,4001,PR
Cruz Machado,4002,PR
Cruzeiro do Iguaçu,4003,PR
Cruzeiro do Oeste,4004,PR
Cruzeiro do Sul,4005,PR
Cruzmaltina,4006,PR
Curitiba,4007,PR
Curiúva,4008,PR
Diamante do Norte,4009,PR
Diamante do Sul,4010,PR
Diamante D Oeste,4011,PR
Dois Vizinhos,4012,PR
Douradina,4013,PR
Doutor Camargo,4014,PR
Doutor Ulysses,4015,PR
Enéas Marques,4016,PR
Engenheiro Beltrão,4017,PR
Entre Rios do Oeste,4018,PR
Esperança Nova,4019,PR
Espigão Alto do Iguaçu,4020,PR
Farol,4021,PR
Faxinal,4022,PR
Fazenda Rio Grande,4023,PR
Fênix,4024,PR
Fernandes Pinheiro,4025,PR
Figueira,4026,PR
Flor da Serra do Sul,4027,PR
Floraí,4028,PR
Floresta,4029,PR
Florestópolis,4030,PR
Flórida,4031,PR
Formosa do Oeste,4032,PR
Foz do Iguaçu,4033,PR
Foz do Jordão,4034,PR
Francisco Alves,4035,PR
Francisco Beltrão,4036,PR
General Carneiro,4037,PR
Godoy Moreira,4038,PR
Goioerê,4039,PR
Goioxim,4040,PR
Grandes Rios,4041,PR
Guaíra,4042,PR
Guairaçá,4043,PR
Guamiranga,4044,PR
Guapirama,4045,PR
Guaporema,4046,PR
Guaraci,4047,PR
Guaraniaçu,4048,PR
Guarapuava,4049,PR
Guaraqueçaba,4050,PR
Guaratuba,4051,PR
Honório Serpa,4052,PR
Ibaiti,4053,PR
Ibema,4054,PR
Ibiporã,4055,PR
Icaraíma,4056,PR
Iguaraçu,4057,PR
Iguatu,4058,PR
Imbaú,4059,PR
Imbituva,4060,PR
Inácio Martins,4061,PR
Inajá,4062,PR
Indianópolis,4063,PR
Ipiranga,4064,PR
Iporã,4065,PR
Iracema do Oeste,4066,PR
Irati,4067,PR
Iretama,4068,PR
Itaguajé,4069,PR
Itaipulândia,4070,PR
Itambaracá,4071,PR
Itambé,4072,PR
Itapejara d Oeste,4073,PR
Itaperuçu,4074,PR
Itaúna do Sul,4075,PR
Ivaí,4076,PR
Ivaiporã,4077,PR
Ivaté,4078,PR
Ivatuba,4079,PR
Jaboti,4080,PR
Jacarezinho,4081,PR
Jaguapitã,4082,PR
Jaguariaíva,4083,PR
Jandaia do Sul,4084,PR
Janiópolis,4085,PR
Japira,4086,PR
Japurá,4087,PR
Jardim Alegre,4088,PR
Jardim Olinda,4089,PR
Jataizinho,4090,PR
Jesuítas,4091,PR
Joaquim Távora,4092,PR
Jundiaí do Sul,4093,PR
Juranda,4094,PR
Jussara,4095,PR
Kaloré,4096,PR
Lapa,4097,PR
Laranjal,4098,PR
Laranjeiras do Sul,4099,PR
Leópolis,4100,PR
Lidianópolis,4101,PR
Lindoeste,4102,PR
Loanda,4103,PR
Lobato,4104,PR
Londrina,4105,PR
Luiziana,4106,PR
Lunardelli,4107,PR
Lupionópolis,4108,PR
Mallet,4109,PR
Mamborê,4110,PR
Mandaguaçu,4111,PR
Mandaguari,4112,PR
Mandirituba,4113,PR
Manfrinópolis,4114,PR
Mangueirinha,4115,PR
Manoel Ribas,4116,PR
Marechal Cândido Rondon,4117,PR
Maria Helena,4118,PR
Marialva,4119,PR
Marilândia do Sul,4120,PR
Marilena,4121,PR
Mariluz,4122,PR
Maringá,4123,PR
Mariópolis,4124,PR
Maripá,4125,PR
Marmeleiro,4126,PR
Marquinho,4127,PR
Marumbi,4128,PR
Matelândia,4129,PR
Matinhos,4130,PR
Mato Rico,4131,PR
Mauá da Serra,4132,PR
Medianeira,4133,PR
Mercedes,4134,PR
Mirador,4135,PR
Miraselva,4136,PR
Missal,4137,PR
Moreira Sales,4138,PR
Morretes,4139,PR
Munhoz de Melo,4140,PR
Nossa Senhora das Graças,4141,PR
Nova Aliança do Ivaí,4142,PR
Nova América da Colina,4143,PR
Nova Aurora,4144,PR
Nova Cantu,4145,PR
Nova Esperança,4146,PR
Nova Esperança do Sudoeste,4147,PR
Nova Fátima,4148,PR
Nova Laranjeiras,4149,PR
Nova Londrina,4150,PR
Nova Olímpia,4151,PR
Nova Prata do Iguaçu,4152,PR
Nova Santa Bárbara,4153,PR
Nova Santa Rosa,4154,PR
Nova Tebas,4155,PR
Novo Itacolomi,4156,PR
Ortigueira,4157,PR
Ourizona,4158,PR
Ouro Verde do Oeste,4159,PR
Paiçandu,4160,PR
Palmas,4161,PR
Palmeira,4162,PR
Palmital,4163,PR
Palotina,4164,PR
Paraíso do Norte,4165,PR
Paranacity,4166,PR
Paranaguá,4167,PR
Paranapoema,4168,PR
Paranavaí,4169,PR
Pato Bragado,4170,PR
Pato Branco,4171,PR
Paula Freitas,4172,PR
Paulo Frontin,4173,PR
Peabiru,4174,PR
Perobal,4175,PR
Pérola,4176,PR
Pérola d Oeste,4177,PR
Piên,4178,PR
Pinhais,4179,PR
Pinhal de São Bento,4180,PR
Pinhalão,4181,PR
Pinhão,4182,PR
Piraí do Sul,4183,PR
Piraquara,4184,PR
Pitanga,4185,PR
Pitangueiras,4186,PR
Planaltina do Paraná,4187,PR
Planalto,4188,PR
Ponta Grossa,4189,PR
Pontal do Paraná,4190,PR
Porecatu,4191,PR
Porto Amazonas,4192,PR
Porto Barreiro,4193,PR
Porto Rico,4194,PR
Porto Vitória,4195,PR
Prado Ferreira,4196,PR
Pranchita,4197,PR
Presidente Castelo Branco,4198,PR
Primeiro de Maio,4199,PR
Prudentópolis,4200,PR
Quarto Centenário,4201,PR
Quatiguá,4202,PR
Quatro Barras,4203,PR
Quatro Pontes,4204,PR
Quedas do Iguaçu,4205,PR
Querência do Norte,4206,PR
Quinta do Sol,4207,PR
Quitandinha,4208,PR
Ramilândia,4209,PR
Rancho Alegre,4210,PR
Rancho Alegre D Oeste,4211,PR
Realeza,4212,PR
Rebouças,4213,PR
Renascença,4214,PR
Reserva,4215,PR
Reserva do Iguaçu,4216,PR
Ribeirão Claro,4217,PR
Ribeirão do Pinhal,4218,PR
Rio Azul,4219,PR
Rio Bom,4220,PR
Rio Bonito do Iguaçu,4221,PR
Rio Branco do Ivaí,4222,PR
Rio Branco do Sul,4223,PR
Rio Negro,4224,PR
Rolândia,4225,PR
Roncador,4226,PR
Rondon,4227,PR
Rosário do Ivaí,4228,PR
Sabáudia,4229,PR
Salgado Filho,4230,PR
Salto do Itararé,4231,PR
Salto do Lontra,4232,PR
Santa Amélia,4233,PR
Santa Cecília do Pavão,4234,PR
Santa Cruz de Monte Castelo,4235,PR
Santa Fé,4236,PR
Santa Helena,4237,PR
Santa Inês,4238,PR
Santa Isabel do Ivaí,4239,PR
Santa Izabel do Oeste,4240,PR
Santa Lúcia,4241,PR
Santa Maria do Oeste,4242,PR
Santa Mariana,4243,PR
Santa Mônica,4244,PR
Santa Tereza do Oeste,4245,PR
Santa Terezinha de Itaipu,4246,PR
Santana do Itararé,4247,PR
Santo Antônio da Platina,4248,PR
Santo Antônio do Caiuá,4249,PR
Santo Antônio do Paraíso,4250,PR
Santo Antônio do Sudoeste,4251,PR
Santo Inácio,4252,PR
São Carlos do Ivaí,4253,PR
São Jerônimo da Serra,4254,PR
São João,4255,PR
São João do Caiuá,4256,PR
São João do Ivaí,4257,PR
São João do Triunfo,4258,PR
São Jorge do Ivaí,4259,PR
São Jorge do Patrocínio,4260,PR
São Jorge d Oeste,4261,PR
São José da Boa Vista,4262,PR
São José das Palmeiras,4263,PR
São José dos Pinhais,4264,PR
São Manoel do Paraná,4265,PR
São Mateus do Sul,4266,PR
São Miguel do Iguaçu,4267,PR
São Pedro do Iguaçu,4268,PR
São Pedro do Ivaí,4269,PR
São Pedro do Paraná,4270,PR
São Sebastião da Amoreira,4271,PR
São Tomé,4272,PR
Sapopema,4273,PR
Sarandi,4274,PR
Saudade do Iguaçu,4275,PR
Sengés,4276,PR
Serranópolis do Iguaçu,4277,PR
Sertaneja,4278,PR
Sertanópolis,4279,PR
Siqueira Campos,4280,PR
Sulina,4281,PR
Tamarana,4282,PR
Tamboara,4283,PR
Tapejara,4284,PR
Tapira,4285,PR
Teixeira Soares,4286,PR
Telêmaco Borba,4287,PR
Terra Boa,4288,PR
Terra Rica,4289,PR
Terra Roxa,4290,PR
Tibagi,4291,PR
Tijucas do Sul,4292,PR
Toledo,4293,PR
Tomazina,4294,PR
Três Barras do Paraná,4295,PR
Tunas do Paraná,4296,PR
Tuneiras do Oeste,4297,PR
Tupãssi,4298,PR
Turvo,4299,PR
Ubiratã,4300,PR
Umuarama,4301,PR
União da Vitória,4302,PR
Uniflor,4303,PR
Uraí,4304,PR
Ventania,4305,PR
Vera Cruz do Oeste,4306,PR
Verê,4307,PR
Virmond,4308,PR
Vitorino,4309,PR
Wenceslau Braz,4310,PR
Xambrê,4311,PR
Abdon Batista,4312,SC
Abelardo Luz,4313,SC
Agrolândia,4314,SC
Agronômica,4315,SC
Água Doce,4316,SC
Águas de Chapecó,4317,SC
Águas Frias,4318,SC
Águas Mornas,4319,SC
Alfredo Wagner,4320,SC
Alto Bela Vista,4321,SC
Anchieta,4322,SC
Angelina,4323,SC
Anita Garibaldi,4324,SC
Anitápolis,4325,SC
Antônio Carlos,4326,SC
Apiúna,4327,SC
Arabutã,4328,SC
Araquari,4329,SC
Araranguá,4330,SC
Armazém,4331,SC
Arroio Trinta,4332,SC
Arvoredo,4333,SC
Ascurra,4334,SC
Atalanta,4335,SC
Aurora,4336,SC
Balneário Arroio do Silva,4337,SC
Balneário Barra do Sul,4338,SC
Balneário Camboriú,4339,SC
Balneário Gaivota,4340,SC
Balneário Piçarras,4341,SC
Balneário Rincão,4342,SC
Bandeirante,4343,SC
Barra Bonita,4344,SC
Barra Velha,4345,SC
Bela Vista do Toldo,4346,SC
Belmonte,4347,SC
Benedito Novo,4348,SC
Biguaçu,4349,SC
Blumenau,4350,SC
Bocaina do Sul,4351,SC
Bom Jardim da Serra,4352,SC
Bom Jesus,4353,SC
Bom Jesus do Oeste,4354,SC
Bom Retiro,4355,SC
Bombinhas,4356,SC
Botuverá,4357,SC
Braço do Norte,4358,SC
Braço do Trombudo,4359,SC
Brunópolis,4360,SC
Brusque,4361,SC
Caçador,4362,SC
Caibi,4363,SC
Calmon,4364,SC
Camboriú,4365,SC
Campo Alegre,4366,SC
Campo Belo do Sul,4367,SC
Campo Erê,4368,SC
Campos Novos,4369,SC
Canelinha,4370,SC
Canoinhas,4371,SC
Capão Alto,4372,SC
Capinzal,4373,SC
Capivari de Baixo,4374,SC
Catanduvas,4375,SC
Caxambu do Sul,4376,SC
Celso Ramos,4377,SC
Cerro Negro,4378,SC
Chapadão do Lageado,4379,SC
Chapecó,4380,SC
Cocal do Sul,4381,SC
Concórdia,4382,SC
Cordilheira Alta,4383,SC
Coronel Freitas,4384,SC
Coronel Martins,4385,SC
Correia Pinto,4386,SC
Corupá,4387,SC
Criciúma,4388,SC
Cunha Porã,4389,SC
Cunhataí,4390,SC
Curitibanos,4391,SC
Descanso,4392,SC
Dionísio Cerqueira,4393,SC
Dona Emma,4394,SC
Doutor Pedrinho,4395,SC
Entre Rios,4396,SC
Ermo,4397,SC
Erval Velho,4398,SC
Faxinal dos Guedes,4399,SC
Flor do Sertão,4400,SC
Florianópolis,4401,SC
Formosa do Sul,4402,SC
Forquilhinha,4403,SC
Fraiburgo,4404,SC
Frei Rogério,4405,SC
Galvão,4406,SC
Garopaba,4407,SC
Garuva,4408,SC
Gaspar,4409,SC
Governador Celso Ramos,4410,SC
Grão Pará,4411,SC
Gravatal,4412,SC
Guabiruba,4413,SC
Guaraciaba,4414,SC
Guaramirim,4415,SC
Guarujá do Sul,4416,SC
Guatambú,4417,SC
Herval d Oeste,4418,SC
Ibiam,4419,SC
Ibicaré,4420,SC
Ibirama,4421,SC
Içara,4422,SC
Ilhota,4423,SC
Imaruí,4424,SC
Imbituba,4425,SC
Imbuia,4426,SC
Indaial,4427,SC
Iomerê,4428,SC
Ipira,4429,SC
Iporã do Oeste,4430,SC
Ipuaçu,4431,SC
Ipumirim,4432,SC
Iraceminha,4433,SC
Irani,4434,SC
Irati,4435,SC
Irineópolis,4436,SC
Itá,4437,SC
Itaiópolis,4438,SC
Itajaí,4439,SC
Itapema,4440,SC
Itapiranga,4441,SC
Itapoá,4442,SC
Ituporanga,4443,SC
Jaborá,4444,SC
Jacinto Machado,4445,SC
Jaguaruna,4446,SC
Jaraguá do Sul,4447,SC
Jardinópolis,4448,SC
Joaçaba,4449,SC
Joinville,4450,SC
José Boiteux,4451,SC
Jupiá,4452,SC
Lacerdópolis,4453,SC
Lages,4454,SC
Laguna,4455,SC
Lajeado Grande,4456,SC
Laurentino,4457,SC
Lauro Müller,4458,SC
Lebon Régis,4459,SC
Leoberto Leal,4460,SC
Lindóia do Sul,4461,SC
Lontras,4462,SC
Luiz Alves,4463,SC
Luzerna,4464,SC
Macieira,4465,SC
Mafra,4466,SC
Major Gercino,4467,SC
Major Vieira,4468,SC
Maracajá,4469,SC
Maravilha,4470,SC
Marema,4471,SC
Massaranduba,4472,SC
Matos Costa,4473,SC
Meleiro,4474,SC
Mirim Doce,4475,SC
Modelo,4476,SC
Mondaí,4477,SC
Monte Carlo,4478,SC
Monte Castelo,4479,SC
Morro da Fumaça,4480,SC
Morro Grande,4481,SC
Navegantes,4482,SC
Nova Erechim,4483,SC
Nova Itaberaba,4484,SC
Nova Trento,4485,SC
Nova Veneza,4486,SC
Novo Horizonte,4487,SC
Orleans,4488,SC
Otacílio Costa,4489,SC
Ouro,4490,SC
Ouro Verde,4491,SC
Paial,4492,SC
Painel,4493,SC
Palhoça,4494,SC
Palma Sola,4495,SC
Palmeira,4496,SC
Palmitos,4497,SC
Papanduva,4498,SC
Paraíso,4499,SC
Passo de Torres,4500,SC
Passos Maia,4501,SC
Paulo Lopes,4502,SC
Pedras Grandes,4503,SC
Penha,4504,SC
Peritiba,4505,SC
Pescaria Brava,4506,SC
Petrolândia,4507,SC
Pinhalzinho,4508,SC
Pinheiro Preto,4509,SC
Piratuba,4510,SC
Planalto Alegre,4511,SC
Pomerode,4512,SC
Ponte Alta,4513,SC
Ponte Alta do Norte,4514,SC
Ponte Serrada,4515,SC
Porto Belo,4516,SC
Porto União,4517,SC
Pouso Redondo,4518,SC
Praia Grande,4519,SC
Presidente Castello Branco,4520,SC
Presidente Getúlio,4521,SC
Presidente Nereu,4522,SC
Princesa,4523,SC
Quilombo,4524,SC
Rancho Queimado,4525,SC
Rio das Antas,4526,SC
Rio do Campo,4527,SC
Rio do Oeste,4528,SC
Rio do Sul,4529,SC
Rio dos Cedros,4530,SC
Rio Fortuna,4531,SC
Rio Negrinho,4532,SC
Rio Rufino,4533,SC
Riqueza,4534,SC
Rodeio,4535,SC
Romelândia,4536,SC
Salete,4537,SC
Saltinho,4538,SC
Salto Veloso,4539,SC
Sangão,4540,SC
Santa Cecília,4541,SC
Santa Helena,4542,SC
Santa Rosa de Lima,4543,SC
Santa Rosa do Sul,4544,SC
Santa Terezinha,4545,SC
Santa Terezinha do Progresso,4546,SC
Santiago do Sul,4547,SC
Santo Amaro da Imperatriz,4548,SC
São Bento do Sul,4549,SC
São Bernardino,4550,SC
São Bonifácio,4551,SC
São Carlos,4552,SC
São Cristóvão do Sul,4553,SC
São Domingos,4554,SC
São Francisco do Sul,4555,SC
São João Batista,4556,SC
São João do Itaperiú,4557,SC
São João do Oeste,4558,SC
São João do Sul,4559,SC
São Joaquim,4560,SC
São José,4561,SC
São José do Cedro,4562,SC
São José do Cerrito,4563,SC
São Lourenço do Oeste,4564,SC
São Ludgero,4565,SC
São Martinho,4566,SC
São Miguel da Boa Vista,4567,SC
São Miguel do Oeste,4568,SC
São Pedro de Alcântara,4569,SC
Saudades,4570,SC
Schroeder,4571,SC
Seara,4572,SC
Serra Alta,4573,SC
Siderópolis,4574,SC
Sombrio,4575,SC
Sul Brasil,4576,SC
Taió,4577,SC
Tangará,4578,SC
Tigrinhos,4579,SC
Tijucas,4580,SC
Timbé do Sul,4581,SC
Timbó,4582,SC
Timbó Grande,4583,SC
Três Barras,4584,SC
Treviso,4585,SC
Treze de Maio,4586,SC
Treze Tílias,4587,SC
Trombudo Central,4588,SC
Tubarão,4589,SC
Tunápolis,4590,SC
Turvo,4591,SC
União do Oeste,4592,SC
Urubici,4593,SC
Urupema,4594,SC
Urussanga,4595,SC
Vargeão,4596,SC
Vargem,4597,SC
Vargem Bonita,4598,SC
Vidal Ramos,4599,SC
Videira,4600,SC
Vitor Meireles,4601,SC
Witmarsum,4602,SC
Xanxerê,4603,SC
Xavantina,4604,SC
Xaxim,4605,SC
Zortéa,4606,SC
Aceguá,4607,RS
Água Santa,4608,RS
Agudo,4609,RS
Ajuricaba,4610,RS
Alecrim,4611,RS
Alegrete,4612,RS
Alegria,4613,RS
Almirante Tamandaré do Sul,4614,RS
Alpestre,4615,RS
Alto Alegre,4616,RS
Alto Feliz,4617,RS
Alvorada,4618,RS
Amaral Ferrador,4619,RS
Ametista do Sul,4620,RS
André da Rocha,4621,RS
Anta Gorda,4622,RS
Antônio Prado,4623,RS
Arambaré,4624,RS
Araricá,4625,RS
Aratiba,4626,RS
Arroio do Meio,4627,RS
Arroio do Padre,4628,RS
Arroio do Sal,4629,RS
Arroio do Tigre,4630,RS
Arroio dos Ratos,4631,RS
Arroio Grande,4632,RS
Arvorezinha,4633,RS
Augusto Pestana,4634,RS
Áurea,4635,RS
Bagé,4636,RS
Balneário Pinhal,4637,RS
Barão,4638,RS
Barão de Cotegipe,4639,RS
Barão do Triunfo,4640,RS
Barra do Guarita,4641,RS
Barra do Quaraí,4642,RS
Barra do Ribeiro,4643,RS
Barra do Rio Azul,4644,RS
Barra Funda,4645,RS
Barracão,4646,RS
Barros Cassal,4647,RS
Benjamin Constant do Sul,4648,RS
Bento Gonçalves,4649,RS
Boa Vista das Missões,4650,RS
Boa Vista do Buricá,4651,RS
Boa Vista do Cadeado,4652,RS
Boa Vista do Incra,4653,RS
Boa Vista do Sul,4654,RS
Bom Jesus,4655,RS
Bom Princípio,4656,RS
Bom Progresso,4657,RS
Bom Retiro do Sul,4658,RS
Boqueirão do Leão,4659,RS
Bossoroca,4660,RS
Bozano,4661,RS
Braga,4662,RS
Brochier,4663,RS
Butiá,4664,RS
Caçapava do Sul,4665,RS
Cacequi,4666,RS
Cachoeira do Sul,4667,RS
Cachoeirinha,4668,RS
Cacique Doble,4669,RS
Caibaté,4670,RS
Caiçara,4671,RS
Camaquã,4672,RS
Camargo,4673,RS
Cambará do Sul,4674,RS
Campestre da Serra,4675,RS
Campina das Missões,4676,RS
Campinas do Sul,4677,RS
Campo Bom,4678,RS
Campo Novo,4679,RS
Campos Borges,4680,RS
Candelária,4681,RS
Cândido Godói,4682,RS
Candiota,4683,RS
Canela,4684,RS
Canguçu,4685,RS
Canoas,4686,RS
Canudos do Vale,4687,RS
Capão Bonito do Sul,4688,RS
Capão da Canoa,4689,RS
Capão do Cipó,4690,RS
Capão do Leão,4691,RS
Capela de Santana,4692,RS
Capitão,4693,RS
Capivari do Sul,4694,RS
Caraá,4695,RS
Carazinho,4696,RS
Carlos Barbosa,4697,RS
Carlos Gomes,4698,RS
Casca,4699,RS
Caseiros,4700,RS
Catuípe,4701,RS
Caxias do Sul,4702,RS
Centenário,4703,RS
Cerrito,4704,RS
Cerro Branco,4705,RS
Cerro Grande,4706,RS
Cerro Grande do Sul,4707,RS
Cerro Largo,4708,RS
Chapada,4709,RS
Charqueadas,4710,RS
Charrua,4711,RS
Chiapetta,4712,RS
Chuí,4713,RS
Chuvisca,4714,RS
Cidreira,4715,RS
Ciríaco,4716,RS
Colinas,4717,RS
Colorado,4718,RS
Condor,4719,RS
Constantina,4720,RS
Coqueiro Baixo,4721,RS
Coqueiros do Sul,4722,RS
Coronel Barros,4723,RS
Coronel Bicaco,4724,RS
Coronel Pilar,4725,RS
Cotiporã,4726,RS
Coxilha,4727,RS
Crissiumal,4728,RS
Cristal,4729,RS
Cristal do Sul,4730,RS
Cruz Alta,4731,RS
Cruzaltense,4732,RS
Cruzeiro do Sul,4733,RS
David Canabarro,4734,RS
Derrubadas,4735,RS
Dezesseis de Novembro,4736,RS
Dilermando de Aguiar,4737,RS
Dois Irmãos,4738,RS
Dois Irmãos das Missões,4739,RS
Dois Lajeados,4740,RS
Dom Feliciano,4741,RS
Dom Pedrito,4742,RS
Dom Pedro de Alcântara,4743,RS
Dona Francisca,4744,RS
Doutor Maurício Cardoso,4745,RS
Doutor Ricardo,4746,RS
Eldorado do Sul,4747,RS
Encantado,4748,RS
Encruzilhada do Sul,4749,RS
Engenho Velho,4750,RS
Entre Rios do Sul,4751,RS
Entre-Ijuís,4752,RS
Erebango,4753,RS
Erechim,4754,RS
Ernestina,4755,RS
Erval Grande,4756,RS
Erval Seco,4757,RS
Esmeralda,4758,RS
Esperança do Sul,4759,RS
Espumoso,4760,RS
Estação,4761,RS
Estância Velha,4762,RS
Esteio,4763,RS
Estrela,4764,RS
Estrela Velha,4765,RS
Eugênio de Castro,4766,RS
Fagundes Varela,4767,RS
Farroupilha,4768,RS
Faxinal do Soturno,4769,RS
Faxinalzinho,4770,RS
Fazenda Vilanova,4771,RS
Feliz,4772,RS
Flores da Cunha,4773,RS
Floriano Peixoto,4774,RS
Fontoura Xavier,4775,RS
Formigueiro,4776,RS
Forquetinha,4777,RS
Fortaleza dos Valos,4778,RS
Frederico Westphalen,4779,RS
Garibaldi,4780,RS
Garruchos,4781,RS
Gaurama,4782,RS
General Câmara,4783,RS
Gentil,4784,RS
Getúlio Vargas,4785,RS
Giruá,4786,RS
Glorinha,4787,RS
Gramado,4788,RS
Gramado dos Loureiros,4789,RS
Gramado Xavier,4790,RS
Gravataí,4791,RS
Guabiju,4792,RS
Guaíba,4793,RS
Guaporé,4794,RS
Guarani das Missões,4795,RS
Harmonia,4796,RS
Herval,4797,RS
Herveiras,4798,RS
Horizontina,4799,RS
Hulha Negra,4800,RS
Humaitá,4801,RS
Ibarama,4802,RS
